project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-GBM	6ff96a7e-1b96-4530-b8a8-7f2e9e541955	TCGA-27-2519	ebe1773e-b2be-49bd-9871-5a457648e1f4	TCGA-27-2519-01A	d8357d57-6a64-4ba9-8486-a8835e8bd44a	TCGA-27-2519-01A-01	336aa564-8f96-461e-a76a-68a15e2074f4	TCGA-27-2519-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	6ff96a7e-1b96-4530-b8a8-7f2e9e541955	TCGA-27-2519	ebe1773e-b2be-49bd-9871-5a457648e1f4	TCGA-27-2519-01A	d8357d57-6a64-4ba9-8486-a8835e8bd44a	TCGA-27-2519-01A-01	9a7ef99a-317e-44e4-9c63-f9a65e54814b	TCGA-27-2519-01A-01D	1.9	'--	'--	DNA	D	'--	0.13	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	6ff96a7e-1b96-4530-b8a8-7f2e9e541955	TCGA-27-2519	ebe1773e-b2be-49bd-9871-5a457648e1f4	TCGA-27-2519-01A	d8357d57-6a64-4ba9-8486-a8835e8bd44a	TCGA-27-2519-01A-01	a52c67fc-7fac-4e1f-b720-5b7ebdd011b8	TCGA-27-2519-01A-01R	1.9	'--	'--	RNA	R	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	6ff96a7e-1b96-4530-b8a8-7f2e9e541955	TCGA-27-2519	ebe1773e-b2be-49bd-9871-5a457648e1f4	TCGA-27-2519-01A	d8357d57-6a64-4ba9-8486-a8835e8bd44a	TCGA-27-2519-01A-01	d63801b4-bb76-46c9-bbf2-ca441086006c	TCGA-27-2519-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	be3a7ef3-34ed-40e1-9d9c-187940596b26	TCGA-27-2528	3190bd1a-a83a-45f6-959a-863bbae58ffe	TCGA-27-2528-01A	f3fdb834-7484-4dce-bad5-eec043358203	TCGA-27-2528-01A-01	3b6d3aa7-bfe6-488d-9198-2ab28bc6ecbc	TCGA-27-2528-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	be3a7ef3-34ed-40e1-9d9c-187940596b26	TCGA-27-2528	3190bd1a-a83a-45f6-959a-863bbae58ffe	TCGA-27-2528-01A	f3fdb834-7484-4dce-bad5-eec043358203	TCGA-27-2528-01A-01	47959142-1c3d-4764-8dbc-bcd91612f47d	TCGA-27-2528-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	be3a7ef3-34ed-40e1-9d9c-187940596b26	TCGA-27-2528	3190bd1a-a83a-45f6-959a-863bbae58ffe	TCGA-27-2528-01A	f3fdb834-7484-4dce-bad5-eec043358203	TCGA-27-2528-01A-01	5f221673-def5-44d0-8eb9-4ab56a2829ec	TCGA-27-2528-01A-01R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	be3a7ef3-34ed-40e1-9d9c-187940596b26	TCGA-27-2528	3190bd1a-a83a-45f6-959a-863bbae58ffe	TCGA-27-2528-01A	f3fdb834-7484-4dce-bad5-eec043358203	TCGA-27-2528-01A-01	61b0ef19-2736-4494-8c8d-cecf26fdd933	TCGA-27-2528-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	be3a7ef3-34ed-40e1-9d9c-187940596b26	TCGA-27-2528	7c23926c-217d-4923-b313-ad51e0306889	TCGA-27-2528-10A	5a1a87b3-de9d-4435-bdad-5e7b2d0a2df0	TCGA-27-2528-10A-01	b14a5c9f-1ac3-423b-9f12-03ca9a4fbe5c	TCGA-27-2528-10A-01D	1.9	'--	'--	DNA	D	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	be3a7ef3-34ed-40e1-9d9c-187940596b26	TCGA-27-2528	7c23926c-217d-4923-b313-ad51e0306889	TCGA-27-2528-10A	5a1a87b3-de9d-4435-bdad-5e7b2d0a2df0	TCGA-27-2528-10A-01	fb5ac4ab-295a-45fa-82b9-dfa83f132241	TCGA-27-2528-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	bf339349-062f-4ea9-a0b2-d87d3a21099e	TCGA-14-1402	5fda351b-dfa5-4dbb-825a-8a7ec84ecaed	TCGA-14-1402-10A	0770dda2-72d0-4cc6-924a-137b7afa4020	TCGA-14-1402-10A-01	13098c35-2b6a-4ea2-b132-8e10488b3fc2	TCGA-14-1402-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	bf339349-062f-4ea9-a0b2-d87d3a21099e	TCGA-14-1402	5fda351b-dfa5-4dbb-825a-8a7ec84ecaed	TCGA-14-1402-10A	0770dda2-72d0-4cc6-924a-137b7afa4020	TCGA-14-1402-10A-01	e1d53f5a-cf54-443d-bf1b-28d9e3359733	TCGA-14-1402-10A-01D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	bf339349-062f-4ea9-a0b2-d87d3a21099e	TCGA-14-1402	6d24954c-83bd-4cb3-a771-41025eea0999	TCGA-14-1402-02A	47feb1d9-2ed9-4ae2-aa40-390240d1cf50	TCGA-14-1402-02A-01	d3b18018-650a-4bd1-9d02-513ff58b8d9f	TCGA-14-1402-02A-01D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	bf339349-062f-4ea9-a0b2-d87d3a21099e	TCGA-14-1402	6d24954c-83bd-4cb3-a771-41025eea0999	TCGA-14-1402-02A	47feb1d9-2ed9-4ae2-aa40-390240d1cf50	TCGA-14-1402-02A-01	f85ba609-21bb-4207-89e9-1bf42bfe175b	TCGA-14-1402-02A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	bf339349-062f-4ea9-a0b2-d87d3a21099e	TCGA-14-1402	90a6db9d-669e-4507-a0b9-b1c5d8f5bf4d	TCGA-14-1402-01A	9a5ffaf2-bd94-4cf5-8327-3a038a6634d8	TCGA-14-1402-01A-01	4965f828-4664-4b1c-8449-7cdd88038397	TCGA-14-1402-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	bf339349-062f-4ea9-a0b2-d87d3a21099e	TCGA-14-1402	90a6db9d-669e-4507-a0b9-b1c5d8f5bf4d	TCGA-14-1402-01A	9a5ffaf2-bd94-4cf5-8327-3a038a6634d8	TCGA-14-1402-01A-01	5b83a262-c17c-4194-b0c6-232a724db86c	TCGA-14-1402-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	bf339349-062f-4ea9-a0b2-d87d3a21099e	TCGA-14-1402	90a6db9d-669e-4507-a0b9-b1c5d8f5bf4d	TCGA-14-1402-01A	9a5ffaf2-bd94-4cf5-8327-3a038a6634d8	TCGA-14-1402-01A-01	d6ca573d-ffe5-4766-875c-9ba724e5e9a1	TCGA-14-1402-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	bf339349-062f-4ea9-a0b2-d87d3a21099e	TCGA-14-1402	90a6db9d-669e-4507-a0b9-b1c5d8f5bf4d	TCGA-14-1402-01A	9a5ffaf2-bd94-4cf5-8327-3a038a6634d8	TCGA-14-1402-01A-01	f95cd7e7-9cc9-4264-b5fc-d79580b2f635	TCGA-14-1402-01A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c29d73c0-c885-4105-bf74-38e9178e71c9	TCGA-26-1442	46c31ffb-160d-4705-a7ca-6b3393054d8c	TCGA-26-1442-01A	ec9fc551-d75e-4dfb-8c0d-c46b14f4fd06	TCGA-26-1442-01A-01	98946827-0e81-4eaa-8821-4d437c0bafbf	TCGA-26-1442-01A-01R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c29d73c0-c885-4105-bf74-38e9178e71c9	TCGA-26-1442	46c31ffb-160d-4705-a7ca-6b3393054d8c	TCGA-26-1442-01A	ec9fc551-d75e-4dfb-8c0d-c46b14f4fd06	TCGA-26-1442-01A-01	cac083ec-8d05-4c22-a9fe-d985887091eb	TCGA-26-1442-01A-01D	1.9	'--	'--	DNA	D	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c29d73c0-c885-4105-bf74-38e9178e71c9	TCGA-26-1442	46c31ffb-160d-4705-a7ca-6b3393054d8c	TCGA-26-1442-01A	ec9fc551-d75e-4dfb-8c0d-c46b14f4fd06	TCGA-26-1442-01A-01	f7c64d91-d090-4b1c-95ac-e9cabe428b9d	TCGA-26-1442-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c29d73c0-c885-4105-bf74-38e9178e71c9	TCGA-26-1442	a44747e8-a5f6-4eb6-9222-10b9eeae6d8f	TCGA-26-1442-10A	07dc3330-be56-4121-b683-51a6e2fcf3fe	TCGA-26-1442-10A-01	66028ae8-0b3a-4fd4-a92c-86ca5c08ae2c	TCGA-26-1442-10A-01D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c2f7f72f-13ae-4efc-9cda-69ca037b4498	TCGA-28-5216	42af8acc-7529-490a-b491-46abba92e069	TCGA-28-5216-10A	304b9c21-fb35-4505-87f9-b5818861113f	TCGA-28-5216-10A-01	bae130d3-ee76-40e4-9072-2d6e9e0e3f9d	TCGA-28-5216-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c2f7f72f-13ae-4efc-9cda-69ca037b4498	TCGA-28-5216	dd3c3ff2-541d-4717-9876-b20664d8b2df	TCGA-28-5216-01A	ea94e86e-ff1d-418f-9108-0a4ff619b696	TCGA-28-5216-01A-01	92842c40-a624-4bfe-b9f7-e0cc4c12eba8	TCGA-28-5216-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c2f7f72f-13ae-4efc-9cda-69ca037b4498	TCGA-28-5216	dd3c3ff2-541d-4717-9876-b20664d8b2df	TCGA-28-5216-01A	ea94e86e-ff1d-418f-9108-0a4ff619b696	TCGA-28-5216-01A-01	ab72867d-8e54-4498-be49-9a1877cf858c	TCGA-28-5216-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c2f7f72f-13ae-4efc-9cda-69ca037b4498	TCGA-28-5216	dd3c3ff2-541d-4717-9876-b20664d8b2df	TCGA-28-5216-01A	ea94e86e-ff1d-418f-9108-0a4ff619b696	TCGA-28-5216-01A-01	c37c6d1b-acb3-40cf-937f-ab2770410b2d	TCGA-28-5216-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	0389b35b-651b-4776-b12a-d315a100f47c	TCGA-12-0619	eba3e660-2d59-4604-87f9-f4985c51ce55	TCGA-12-0619-01A	7809ac25-f1de-4b86-920d-00bc3feb53dd	TCGA-12-0619-01A-01	33117f58-71b3-4b23-af3d-93b925080359	TCGA-12-0619-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	0389b35b-651b-4776-b12a-d315a100f47c	TCGA-12-0619	eba3e660-2d59-4604-87f9-f4985c51ce55	TCGA-12-0619-01A	7809ac25-f1de-4b86-920d-00bc3feb53dd	TCGA-12-0619-01A-01	88d42496-5b84-450d-b1b2-1837d7bc69a0	TCGA-12-0619-01A-01R	1.8	'--	'--	RNA	R	'--	0.18	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	0389b35b-651b-4776-b12a-d315a100f47c	TCGA-12-0619	eba3e660-2d59-4604-87f9-f4985c51ce55	TCGA-12-0619-01A	7809ac25-f1de-4b86-920d-00bc3feb53dd	TCGA-12-0619-01A-01	a5ffcb63-65ae-4895-b2c1-739663248664	TCGA-12-0619-01A-01D	1.9	'--	'--	DNA	D	'--	0.19	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	0389b35b-651b-4776-b12a-d315a100f47c	TCGA-12-0619	eba3e660-2d59-4604-87f9-f4985c51ce55	TCGA-12-0619-01A	7809ac25-f1de-4b86-920d-00bc3feb53dd	TCGA-12-0619-01A-01	b9f6688f-3568-4cbb-bcc4-7342d8817c22	TCGA-12-0619-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	0389b35b-651b-4776-b12a-d315a100f47c	TCGA-12-0619	ecf37318-9dc0-4e2b-84d6-7ce75070c6be	TCGA-12-0619-10A	6a24f128-0f97-4880-918a-4d3244b5f61f	TCGA-12-0619-10A-01	0833e988-7e2d-424d-a9d3-ae3e58159535	TCGA-12-0619-10A-01D	1.9	'--	'--	DNA	D	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	0389b35b-651b-4776-b12a-d315a100f47c	TCGA-12-0619	ecf37318-9dc0-4e2b-84d6-7ce75070c6be	TCGA-12-0619-10A	6a24f128-0f97-4880-918a-4d3244b5f61f	TCGA-12-0619-10A-01	954f1b4e-de90-4650-a25b-011b06feaca5	TCGA-12-0619-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-06-0221	0244faa4-54df-47c7-b53b-6cccdeb8ae9f	TCGA-06-0221-10A	19ed7951-5a31-49cf-8477-24caadf8315f	TCGA-06-0221-10A-01	bbb6e938-524c-40ea-9b0a-db021b971a55	TCGA-06-0221-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-06-0221	0244faa4-54df-47c7-b53b-6cccdeb8ae9f	TCGA-06-0221-10A	19ed7951-5a31-49cf-8477-24caadf8315f	TCGA-06-0221-10A-01	cdfc7c30-e94f-4447-907d-30907329d152	TCGA-06-0221-10A-01D	1.88	'--	'--	DNA	D	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-06-0221	6e8d83f2-70bf-44f0-bd64-64d9dfe26f02	TCGA-06-0221-01A	4dad21c3-f1d2-47c8-8752-3852cc5a48fe	TCGA-06-0221-01A-01	4aec78a3-98d0-40fc-b28d-7c52088dce15	TCGA-06-0221-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-06-0221	6e8d83f2-70bf-44f0-bd64-64d9dfe26f02	TCGA-06-0221-01A	4dad21c3-f1d2-47c8-8752-3852cc5a48fe	TCGA-06-0221-01A-01	892b4f36-eac7-4788-a8ed-0afde28f3c8f	TCGA-06-0221-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-06-0221	6e8d83f2-70bf-44f0-bd64-64d9dfe26f02	TCGA-06-0221-01A	4dad21c3-f1d2-47c8-8752-3852cc5a48fe	TCGA-06-0221-01A-01	b813370d-2554-4d87-9cbb-609b4e78e51e	TCGA-06-0221-01A-01D	1.89	'--	'--	DNA	D	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-06-0221	6e8d83f2-70bf-44f0-bd64-64d9dfe26f02	TCGA-06-0221-01A	4dad21c3-f1d2-47c8-8752-3852cc5a48fe	TCGA-06-0221-01A-01	ec5063f7-b594-42f4-b5fa-76b66055938e	TCGA-06-0221-01A-01R	1.8	'--	'--	RNA	R	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-06-0221	a1a8520b-8aad-4cfc-a1ac-9ba874ba348a	TCGA-06-0221-02A	18d38587-14cc-4db2-9443-7dddf723d092	TCGA-06-0221-02A-11	0b0ce338-9e5f-4e8e-890d-71c31a28d8af	TCGA-06-0221-02A-11D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-06-0221	a1a8520b-8aad-4cfc-a1ac-9ba874ba348a	TCGA-06-0221-02A	18d38587-14cc-4db2-9443-7dddf723d092	TCGA-06-0221-02A-11	218e5512-32c7-4f9a-b963-005394e4dcd0	TCGA-06-0221-02A-11R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c970240f-03e2-4395-85be-5eb81a69b710	TCGA-12-5295	7fc84e4d-7bdb-4b4f-8f04-fa4e6ebc10e1	TCGA-12-5295-01A	3d37173d-c197-4e44-9052-54af601ce31a	TCGA-12-5295-01A-01	0fb96a3b-d266-402d-b3e4-91c49460f6ef	TCGA-12-5295-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c970240f-03e2-4395-85be-5eb81a69b710	TCGA-12-5295	7fc84e4d-7bdb-4b4f-8f04-fa4e6ebc10e1	TCGA-12-5295-01A	3d37173d-c197-4e44-9052-54af601ce31a	TCGA-12-5295-01A-01	19f50dfb-6b12-4d56-baf9-5e520cfb6a0a	TCGA-12-5295-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c970240f-03e2-4395-85be-5eb81a69b710	TCGA-12-5295	7fc84e4d-7bdb-4b4f-8f04-fa4e6ebc10e1	TCGA-12-5295-01A	3d37173d-c197-4e44-9052-54af601ce31a	TCGA-12-5295-01A-01	f5dd6fd1-3887-488a-b8d2-12ea58feb2c2	TCGA-12-5295-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c970240f-03e2-4395-85be-5eb81a69b710	TCGA-12-5295	f432d4bf-37c0-4f28-90ec-69d31c70ea33	TCGA-12-5295-10A	1962ce59-b242-4d03-b8f2-58fc254d04e3	TCGA-12-5295-10A-01	fae56964-cdb4-4716-8575-c7df420c8f49	TCGA-12-5295-10A-01D	1.8	'--	'--	DNA	D	'--	0.13	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c9e4f0bf-48fc-4600-9e03-314bc575273f	TCGA-28-5215	5739bcd5-23b4-4a94-94e0-0ca261179f85	TCGA-28-5215-01A	f67a1cf9-3dad-4554-be3c-34f4f5b934b1	TCGA-28-5215-01A-01	0fac43e5-62f3-4d4d-821b-37b41e460c79	TCGA-28-5215-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c9e4f0bf-48fc-4600-9e03-314bc575273f	TCGA-28-5215	5739bcd5-23b4-4a94-94e0-0ca261179f85	TCGA-28-5215-01A	f67a1cf9-3dad-4554-be3c-34f4f5b934b1	TCGA-28-5215-01A-01	1bf797de-e59f-4ff2-be02-19b3ef33d51b	TCGA-28-5215-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c9e4f0bf-48fc-4600-9e03-314bc575273f	TCGA-28-5215	5739bcd5-23b4-4a94-94e0-0ca261179f85	TCGA-28-5215-01A	f67a1cf9-3dad-4554-be3c-34f4f5b934b1	TCGA-28-5215-01A-01	70647e51-9283-43a6-9a12-bae20d0fd468	TCGA-28-5215-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	c9e4f0bf-48fc-4600-9e03-314bc575273f	TCGA-28-5215	c637ef00-1140-435c-92ff-7b2a123cfaf9	TCGA-28-5215-10A	30789e32-2ff1-47da-81cc-58c49f17a373	TCGA-28-5215-10A-01	4bbeac9e-fc0d-4a18-a3f8-1c1f79df8e37	TCGA-28-5215-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	ca893d12-3d6c-4e6f-b0e7-7f4eb8bb724b	TCGA-06-2559	8e4c4c4d-6bb4-407a-923f-5ec50618306e	TCGA-06-2559-01A	0984ae2d-a52a-4301-84bd-1555dc430552	TCGA-06-2559-01A-01	74ac437b-1f1b-4676-bd78-bb45b7ec20f6	TCGA-06-2559-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	ca893d12-3d6c-4e6f-b0e7-7f4eb8bb724b	TCGA-06-2559	8e4c4c4d-6bb4-407a-923f-5ec50618306e	TCGA-06-2559-01A	0984ae2d-a52a-4301-84bd-1555dc430552	TCGA-06-2559-01A-01	840f503b-188c-455b-bc9b-438d6bd5856d	TCGA-06-2559-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	ca893d12-3d6c-4e6f-b0e7-7f4eb8bb724b	TCGA-06-2559	8e4c4c4d-6bb4-407a-923f-5ec50618306e	TCGA-06-2559-01A	0984ae2d-a52a-4301-84bd-1555dc430552	TCGA-06-2559-01A-01	8a94bb23-d2d9-4aa2-ba67-5d8b0977a90b	TCGA-06-2559-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	ca893d12-3d6c-4e6f-b0e7-7f4eb8bb724b	TCGA-06-2559	8e4c4c4d-6bb4-407a-923f-5ec50618306e	TCGA-06-2559-01A	0984ae2d-a52a-4301-84bd-1555dc430552	TCGA-06-2559-01A-01	b25abb3f-db17-4372-b9ce-3622f9c1f6b1	TCGA-06-2559-01A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	ca893d12-3d6c-4e6f-b0e7-7f4eb8bb724b	TCGA-06-2559	b4c8b106-aad1-4eae-85fa-b3a433d6d4fc	TCGA-06-2559-10A	4a480d45-5bb0-4950-afe1-c2f6bfcf0013	TCGA-06-2559-10A-01	ee6623c4-a263-41cf-9c17-3068b75f328f	TCGA-06-2559-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	ca893d12-3d6c-4e6f-b0e7-7f4eb8bb724b	TCGA-06-2559	b4c8b106-aad1-4eae-85fa-b3a433d6d4fc	TCGA-06-2559-10A	4a480d45-5bb0-4950-afe1-c2f6bfcf0013	TCGA-06-2559-10A-01	f2fdcd44-b1c5-46fc-aac5-64d26bf463c2	TCGA-06-2559-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	cd73f38a-f6ff-4e7b-bd43-ec7b82dbe7df	TCGA-16-1045	045f17c6-0ad0-4608-a148-79d68c8f9e44	TCGA-16-1045-01B	b119b3d8-9abb-40d8-b155-f561fcd5e057	TCGA-16-1045-01B-01	0452ea2f-1ef3-44b1-97f8-129550307f5c	TCGA-16-1045-01B-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	cd73f38a-f6ff-4e7b-bd43-ec7b82dbe7df	TCGA-16-1045	045f17c6-0ad0-4608-a148-79d68c8f9e44	TCGA-16-1045-01B	b119b3d8-9abb-40d8-b155-f561fcd5e057	TCGA-16-1045-01B-01	6a6dc2fe-41ed-4d11-9ead-a2c1a1430f5b	TCGA-16-1045-01B-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	cd73f38a-f6ff-4e7b-bd43-ec7b82dbe7df	TCGA-16-1045	045f17c6-0ad0-4608-a148-79d68c8f9e44	TCGA-16-1045-01B	b119b3d8-9abb-40d8-b155-f561fcd5e057	TCGA-16-1045-01B-01	ad838925-0096-4f0b-818e-51b00cf753e2	TCGA-16-1045-01B-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	cd73f38a-f6ff-4e7b-bd43-ec7b82dbe7df	TCGA-16-1045	045f17c6-0ad0-4608-a148-79d68c8f9e44	TCGA-16-1045-01B	b119b3d8-9abb-40d8-b155-f561fcd5e057	TCGA-16-1045-01B-01	c8b78afd-5373-4777-8d96-d0dec5f93465	TCGA-16-1045-01B-01R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	cd73f38a-f6ff-4e7b-bd43-ec7b82dbe7df	TCGA-16-1045	ffce0e9f-6d3b-4a68-b402-8806f1efae1e	TCGA-16-1045-10B	e2ac5509-cf1b-4a38-a4a2-c7b3799b0838	TCGA-16-1045-10B-01	3de11bc5-bf67-4374-bc6a-3fc2c2b789e2	TCGA-16-1045-10B-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	cd73f38a-f6ff-4e7b-bd43-ec7b82dbe7df	TCGA-16-1045	ffce0e9f-6d3b-4a68-b402-8806f1efae1e	TCGA-16-1045-10B	e2ac5509-cf1b-4a38-a4a2-c7b3799b0838	TCGA-16-1045-10B-01	d7d176af-3fab-4294-b3bc-386e589e0953	TCGA-16-1045-10B-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	159e0318-6173-440f-be07-8d956086e99d	TCGA-12-3652	d90c750f-ff7f-4b5e-ae23-631b75bf5158	TCGA-12-3652-01A	b4754369-8714-42b0-b343-e1447a26fa27	TCGA-12-3652-01A-01	00cdb665-9853-4550-9d6a-2a77dbbf6532	TCGA-12-3652-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-GBM	159e0318-6173-440f-be07-8d956086e99d	TCGA-12-3652	d90c750f-ff7f-4b5e-ae23-631b75bf5158	TCGA-12-3652-01A	b4754369-8714-42b0-b343-e1447a26fa27	TCGA-12-3652-01A-01	7b598262-ae76-4d31-b215-2ad7558d591e	TCGA-12-3652-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
